Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Pakistan,PAK,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,70.47984018,65.56547896,68.68332987,71.79497164,72.86585383,66.5126806,68.95972236,80.00916337,66.06497271,66.22007221,54.99673858,57.46657591,55.1956648,52.00409809,54.7400794,59.53317678,54.40283878,57.1499293,53.96927425,49.85177766,48.97324763,51.11597157,50.02303505,50.71976111,61.07892977,59.90008032,61.43532297,56.00224033,54.10036741,62.39610671,61.29716834,62.03999451,,57.41327582,57.18169051,54.08579358,55.33017105,52.86901881,46.83589748,50.48471202,53.16229393,56.48272729,58.61334296,59.94612317,56.4650784,54.89340171,46.85086624,52.45194588,48.51039492,45.98030935,45.58056155,47.2908511,49.79894863,56.84898193,59.41536744,56.44179846,52.87768563
Pakistan,PAK,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,8.426314778,7.044596185,5.583301703,3.319163745,5.983767677,5.701545448,6.575019551,6.273209502,6.490493724,8.68934345,7.7954297,8.100663092,13.80572734,17.90997022,18.18944483,15.79359436,18.90174757,16.79089406,26.95451781,27.82661515,30.89687597,28.34795753,24.76682991,24.33147025,14.22643679,17.61189004,14.21058675,17.06739761,20.89497262,17.93979496,16.39113845,17.11533399,,16.47468363,20.69993577,19.90397154,16.388185,21.48420734,33.28764835,29.3431523,27.31751941,24.09195034,22.03586071,21.59306101,26.22385163,25.70273144,33.24682147,28.09039824,30.48953633,34.23556903,36.5623249,35.14459174,31.29578417,22.94940926,20.41373991,23.9745229,28.64397687
Pakistan,PAK,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,14.34195564,21.9603852,20.40838507,20.16226597,15.7490105,21.54925998,19.00931863,8.355440365,20.90900714,19.02916152,30.16733189,24.85837539,23.18467627,23.59633469,20.89571153,16.997422,19.31932033,19.90597895,13.02617334,14.05110459,13.5746001,14.02661639,17.08085039,18.88957157,17.84973459,13.80618117,15.92188657,18.66185188,17.35282715,12.14994559,15.06388089,14.20625764,,17.73917873,15.22091528,19.25692164,20.72851621,16.91960719,14.05343727,12.46640106,11.95301819,11.51618635,10.30676823,10.58913541,10.42176374,8.882364915,11.85399481,11.36965683,13.08454179,11.98641819,11.10759465,10.29250758,11.73203691,12.10074519,12.50946535,11.80986997,10.03623251
Pakistan,PAK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,1.654289961,1.578259945,1.851250052,1.898059964,2.008559942,2.216350079,2.122370005,2.204180002,2.19701004,2.128829956,1.969519973,2.013669968,1.995769978,2.069849968,2.43543005,2.678129911,2.977459908,,2.363820076,2.51680994,2.566760063,2.559400082,2.398679972,2.605999947,2.816790104,2.810570002,3.022300005,,2.611490011,1.83782,,,,1.94841,2.25436,2.62638,2.63527,2.74623,2.59078,2.28687,2.22175,2.13628,2.49344,2.46593,2.65002,3.00292,2.89952,
Pakistan,PAK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.80284977,9.376429558,10.31326962,10.06898975,11.75339985,,11.30733013,8.48988,,,,11.22935,13.77751,15.2891,15.44552,14.09696,11.86443,11.86466,10.92461,11.04063,11.51398,11.30066,13.18728,15.06348,14.54478,
Pakistan,PAK,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,,,,,,,,,,,,18.27342033,16.46011925,18.1840992,24.26623917,17.85804939,18.85293961,18.40538025,17.3647995,19.26980019,20.88837051,17.58320999,19.71340942,20.20956039,20.46594048,19.26839066,18.18110085,20.09137917,,15.73441982,16.46105003,17.63768959,14.69909954,15.94312954,14.53409958,13.86077976,13.43173027,11.88239002,,,,,,,,,,,,,,,,32.23326,22.32371,22.78857,22.20075,22.11033,
Pakistan,PAK,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.65229,51.77888,59.87033,66.3429,63.79753,
Pakistan,PAK,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,,,,,,,,,,,,26.8597393,26.12494087,22.85560036,30.26486969,29.82761002,30.39170074,33.01229858,24.41095924,33.79232025,32.65365982,32.98934174,32.47542191,35.69044876,32.4323082,36.89358139,37.48516846,36.87990189,,33.83652115,30.18117905,29.76330948,29.04464912,28.03970909,29.29273033,28.4720192,29.30419922,27.33386993,,,,,,,,,,,,,,,,25.13369,33.37814,37.38993,,,
Pakistan,PAK,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3291,13.25144,15.22174,,,
Pakistan,PAK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,,,,,,,,,,,,28.08761024,34.55699921,31.52231979,31.45144081,31.04327011,30.8354702,30.43984032,24.95157051,33.67150116,38.6266098,34.00059891,32.4992981,32.33818054,33.81280899,32.12049866,30.96875954,31.66448975,,42.86877823,43.65869904,42.4351387,44.26639175,44.76807022,46.84936142,48.21368027,47.27418137,52.00069046,,,,,,,,,,,,,,,,32.6824,35.13516,31.0512,,,
Pakistan,PAK,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98793,8.10213,7.69288,,,
Pakistan,PAK,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.7,1685,2321.6,2809.3,3363.3,4044.7,4917.3,5661.2,6444.9,7078.5,8078.1,8065.2,8337.2,9180.6,,
Pakistan,PAK,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,254470000,252600000,377710000,483380000,493920000,453720000,301110000,408920000,373560000,292790000,388650000,364770000,277240000,214370000,276510000,399740000,362050000,330600000,393570000,436320000,352960000,443530000,401130000,262650000,313920000,428870000,618700000,445340000,1005590000,695580000,668850000,496690000,501000000,513140000,527710000,372940000,367290000,100610000,556690000,455500000,508530000,1164470000,745490000,570660000,426400000,837100000,1207620000,1047940000,981420000,1429450000,2594020000,2882310000,1781540000,1867040000,1921820000,1811020000,1859060000,1407620000,
Pakistan,PAK,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,33.09904228,25.10729062,29.31660705,30.65722007,29.99761582,25.79565449,23.96927942,24.20371564,10.1976634,12.10481646,12.20693282,10.37534392,24.99701968,34.57770854,38.74373889,28.80070485,26.2173703,25.11559579,30.82474176,35.31564496,33.63487544,30.2982795,25.58747303,29.297477,27.00002357,27.70917327,27.45534497,29.96564345,28.88278687,29.50385652,32.40405475,32.92927249,34.32906197,31.44625691,31.32106851,32.08158983,33.8786456,32.53552173,28.62428069,29.58529343,26.89839239,26.86913311,29.24482073,29.99346466,31.97460119,37.81479903,34.06208415,33.09234042,36.83725613,29.25375446,33.37920632,32.49021043,30.60472941,30.17404737,29.5959801,24.35132435,24.1237686,26.00902673,26.86021811
Pakistan,PAK,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654000000,1018000000,591000000,565000000,447000000,574000000,555000000,491000000,1163000000,1612000000,1753000000,2029000000,2075000000,2163000000,1098000000,1370000000,1857000000,1851000000,1638000000,2209000000,2642000000,2962000000,3223000000,
Pakistan,PAK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.104,22.501,22.751,23.002,23.256,23.511,23.769,24.028,24.289,24.552,24.817,25.084,25.353,25.671,26.005,26.341,26.681,27.023,27.368,27.715,28.066,28.38,28.619,28.859,29.101,29.344,29.588,29.833,30.08,30.327,30.576,30.826,31.077,31.329,31.582,31.836,32.092,32.348,32.585,32.783,32.982,33.18,33.38,33.58,33.781,33.982,34.184,34.387,34.59,34.793,34.997,35.202,35.408,35.613,35.819,36.026,36.234,36.442,36.666
Pakistan,PAK,Rural population (% of total population),SP.RUR.TOTL.ZS,77.896,77.499,77.249,76.998,76.744,76.489,76.231,75.972,75.711,75.448,75.183,74.916,74.647,74.329,73.995,73.659,73.319,72.977,72.632,72.285,71.934,71.62,71.381,71.141,70.899,70.656,70.412,70.167,69.92,69.673,69.424,69.174,68.923,68.671,68.418,68.164,67.908,67.652,67.415,67.217,67.018,66.82,66.62,66.42,66.219,66.018,65.816,65.613,65.41,65.207,65.003,64.798,64.592,64.387,64.181,63.974,63.766,63.558,63.334
Pakistan,PAK,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,53.5881885,53.50953319,53.43256407,53.35760362,53.28496592,53.2148912,53.14706801,53.08124196,53.01771474,52.9568017,52.89852293,52.84290502,52.7892941,52.73642521,52.68284151,52.62766779,52.57099641,52.51334984,52.45499647,52.396334,52.33780192,52.27956989,52.22206282,52.16622092,52.11300936,52.06299214,52.01639336,51.97295922,51.93205362,51.89287303,51.85493694,51.81799598,51.78241676,51.7491221,51.71933157,51.69378745,51.67246354,51.65477758,51.64015683,51.62783957,51.61714455,51.60798712,51.60011861,51.5925879,51.58431353,51.57464841,51.56342333,51.55099838,51.53796075,51.52509483,51.51298476,51.5015842,51.49085307,51.48130172,51.47351774,51.46781288,51.46428186,51.46256478,51.46192528
Pakistan,PAK,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,46.4118115,46.49046681,46.56743593,46.64239638,46.71503408,46.7851088,46.85293199,46.91875804,46.98228526,47.0431983,47.10147707,47.15709498,47.2107059,47.26357479,47.31715849,47.37233221,47.42900359,47.48665016,47.54500353,47.603666,47.66219808,47.72043011,47.77793718,47.83377908,47.88699064,47.93700786,47.98360664,48.02704078,48.06794638,48.10712697,48.14506306,48.18200402,48.21758324,48.2508779,48.28066843,48.30621255,48.32753646,48.34522242,48.35984317,48.37216043,48.38285545,48.39201288,48.39988139,48.4074121,48.41568647,48.42535159,48.43657667,48.44900162,48.46203925,48.47490517,48.48701524,48.4984158,48.50914693,48.51869828,48.52648226,48.53218712,48.53571814,48.53743522,48.53807472
Pakistan,PAK,"Population, total",SP.POP.TOTL,44988690,46065231,47198878,48387301,49627623,50917975,52260189,53655789,55102684,56598144,58142060,59734481,61381987,63099406,64905998,66816877,68834326,70958169,73197258,75561131,78054343,80680459,83431605,86285935,89213706,92191510,95215378,98285755,101389603,104512881,107647921,110778648,113911126,117086685,120362762,123776839,127349290,131057431,134843233,138624621,142343578,145978402,149549700,153093373,156664697,160304008,164022627,167808105,171648986,175525609,179424641,183340592,187281475,191262919,195306825,199426964,203627284,207896686,212215030
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,2.289089675,2.364733235,2.431166392,2.486728214,2.531019077,2.56684106,2.601887198,2.635448971,2.660906008,2.677776675,2.691313307,2.702009864,2.720699592,2.75949351,2.822868267,2.901565979,2.97468466,3.038798946,3.106742685,3.178404951,3.246327847,3.309111298,3.35307922,3.363941241,3.336807567,3.28333614,3.227341847,3.173764076,3.109144826,3.033977558,2.955558407,2.866813712,2.78844997,2.749601004,2.759564142,2.797005942,2.845336748,2.870200549,2.847723493,2.765684503,2.647398688,2.521498071,2.41700998,2.341923724,2.305981732,2.296422881,2.29323254,2.28167066,2.26305181,2.233333997,2.197033999,2.159028902,2.126711756,2.103632169,2.092276276,2.087629055,2.084320949,2.074997082,2.05587987
Pakistan,PAK,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9135943,8982285,7522515,7020466,8397869,7610816,7657486,7607285,7542350,8244086,8409718,7428900,6581788,7547177,6568531,6630159,5974052
Pakistan,PAK,"School enrollment, primary (% net)",SE.PRM.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.29802,56.7235,61.68897,63.39651,60.78372,64.82106,64.9296,65.44091,65.98301,63.07016,62.69421,62.13369,65.75982,61.1931,65.67169,65.14794,67.70273
Pakistan,PAK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,25.72518921,,,,,,,,,,,,,,,,,42.6993103,,,,,,,49.87364,54.15121,,55.52637,54.89264,55.37519,54.73802,56.76434,55.59499,56.97715,,,59.13205,
Pakistan,PAK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,34.7833519,,,,,,,,,,,,,,,,,55.33052063,,,,,,,65.08658,69.1658,,71.11291,70.67627,71.25962,70.76933,72.58342,71.63622,72.7954,,,74.52638,
Pakistan,PAK,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04951442477,0.04231746243,0.04027062954,0.02422106444,0.02896341602,0.03299113746,0.0377581432,0.03638238058,0.04238867203,0.04893908218,0.05885620693,,
Pakistan,PAK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7817107,16.91869554,14.45479545,33.06800856,41.91859966,17.22147001,35.08190494,81.34827534,143.1883839,127.3366692,90.94197636,65.51254436,24.85915651,10.46269975,6.568849908,4.51239137,5.337287969,0.2434493072,0.2208618584,10.01926303,9.881909816,,
Pakistan,PAK,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5560590000,10562900000,8989720000,20824200000,30999800000,12452800000,25366610000,67718210000,140292780000,139436330000,124830650000,99831760000,42279910000,17593320000,11653590000,9637900000,11976000000,562900000,539700000,27107730000,27536400000,,
Pakistan,PAK,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,3.086834368,5.765457953,7.347304173,7.61933427,8.643514761,7.356098262,8.42323724,10.24763425,8.284605131,8.146087657,7.669148744,6.538015495,4.865674156,5.021794741,5.014360561,3.407330155,3.235557308,2.809488587,3.370815055,2.823766084,2.027870737,2.734570999,1.88448809,1.581608731,1.453638237,2.020474727,4.915165652,4.761858936,4.026423701,3.90860075,3.730765328,3.936064446,4.138693831,5.183976289,5.462021198,5.741443195,6.242434251,6.326914044,7.056775775,7.135672818,7.108440814,6.495124409,6.780559841
Pakistan,PAK,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,411736938.5,872086608.9,1309296997,1501616821,2047622437,2067108154,2588121582,2940239990,2580805664,2537092529,2446387207,2180528076,1871958252,2017306152,2006266968,1548698364,1573619019,1446277100,1749277100,1712219436,1284050241,1707282925,1172000000,996000000,1075000000,1461000000,3554000000,3964000000,3945000000,4280000000,5121000000,5998000000,7039000000,8717000000,9690000000,12263000000,14007000000,14629000000,17244000000,19306000000,19808000000,19807000000,21194000000
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.299,46.197,47.059,47.884,48.67,49.42,50.134,50.812,51.457,52.07,52.649,53.192,53.699,54.171,54.613,55.028,55.421,55.796,56.158,56.512,56.86,57.206,57.546,57.882,58.213,58.54,58.863,59.18,59.493,59.799,60.1,60.393,60.68,60.96,61.235,61.505,61.773,62.039,62.303,62.564,62.82,63.066,63.3,63.522,63.736,63.951,64.176,64.42,64.685,64.969,65.264,65.562,65.849,66.117,66.36,66.577,66.77,66.947,
Pakistan,PAK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,185.7,179.5,173.6,168.2,163.3,158.7,154.7,151.1,147.9,145,142.3,139.9,137.6,135.5,133.6,131.8,130,128.4,126.8,125.2,123.6,122,120.4,118.7,117,115.2,113.4,111.6,109.8,108,106.3,104.5,102.7,101,99.2,97.4,95.5,93.6,91.7,89.7,87.8,85.9,84.2,82.5,80.7,79,77.3,75.6,73.9,72.1,70.4,68.7,67,65.4,63.7,62.1,60.5,58.8,57.2
Pakistan,PAK,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,24.8,25.8,25.5,24.5,23.3,22.4,21.7,21.3,21.1,21.1,21.1,21,21,21,20.8,20.6,20.3,
Pakistan,PAK,Refugee population by country or territory of origin,SM.POP.REFG.OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,525,1086,1422,4430,5277,7502,5985,6864,8015,10133,12324,23163,24389,25949,29913,25639,31858,32403,35132,39982,35952,49785,48686,335961,297899,105428,128886,132259
Pakistan,PAK,Refugee population by country or territory of asylum,SM.POP.REFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3255975,3099891,1629218,1479266,1055435,1202493,1202703,1202734,1202462,1202015,2001466,2198797,1227433,1124298,1290984,1084694,1044462,2035023,1780935,1740711,1900621,1702700,1638456,1616507,1505525,1561162,1352560,1393132,1404019
Pakistan,PAK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5799999833,0.5989999771,0.6389999986,0.6800000072,0.7039999962,0.7099999785,0.7080000043,0.7089999914,0.7620000243,0.7409999967,0.7200000286,0.7519999743,0.7459999919,0.7149999738,0.6660000086,0.5820000172,0.3980000019,0.4230000079,0.5350000262,0.6529999971,0.7960000038,1.674999952,2.953999996,1.827000022,3.565999985,3.440000057,3.180999994,3.038000107
Pakistan,PAK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,2.089999914,2.150000095,2,1.669999957,1.700000048,1.899999976,1.899999976,4.179999828,4.119999886,4.010000229,3.819999933,3.819999933,4.300000191,4.159999847,3.970000029,3.970000029,3.049999952,2.160000086,2.029999971,1.970000029,5.849999905,5.179999828,4.28000021,4.260000229,5.03000021,4.789999962,5.809999943,5.699999809,5.349999905,7.159999847,6.880000114,7.829999924,7.489999771,7.400000095,7.050000191,0.5820999742,0.3977000117,0.4230999947,0.5350000262,0.6528999805,0.7960000038,,2.953700066,1.826799989,3.565900087,,,4.083199978
Pakistan,PAK,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900003,8.681382583,9.99425,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,11.84746667,13.116975,14.04633333,15.92839167,16.64750833,17.3988,18.00329167,20.54149167,21.707375,23.80076667,25.08279167,28.10718333,30.56659167,31.64268333,36.07868333,41.111525,45.04666667,49.50069158,53.6481865,61.92716167,59.72378167,57.75199667,58.25786333,59.514475,60.271335,60.73851583,70.40803333,81.71289167,85.19381633,86.34338333,93.39519722,101.6288992,101.1000884,102.7692716,104.769117,105.4551621,121.8240689
Pakistan,PAK,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,96021188.58,105549412,110658231.8,111966505.7,126412179.8,135657496.9,188156152.9,182486371.3,96597711.05,175346577.1,115288303.2,165056467.9,53211572.24,174311936.1,270605939.4,94444202.02,229393808.1,684243383.8,1376162000,1605556051,1911515354,2292121212,2402748815,3101968504,2938186405,2527110818,890204587.7,2119312555,1657362575,1461509156,1724863273,1068791016,505921995.1,384627266.8,132570532,456349012.9,-213120531.4,-497499646.5,-565884793.1,-547510410.3,-926929210,-935795259.4,384296849.6,2591975414,2162202536,2265270159,2504335362,2599704457,3340170913,4411318462,6756987030,9585550358,11592831007,11998089159,13866483492,16511679265,17086548294,16644897531,16513879436
Pakistan,PAK,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,14.66059083,20.76124567,24.95774931,22.89225759,25.58402341,25.36958839,25.60910913,30.43148574,26.92783517,23.98566727,20.76272699,26.35467503,21.35223048,21.49801992,22.39550486,26.36842951,25.22706123,19.89603755,22.59599804,20.80998818,18.37704159,18.74580692,20.21793252,18.70393377,20.35417883,22.16602971,26.07970078,27.95148953,27.49984612,25.56682132,21.71342891,21.20551789,16.88776394,20.30186973,21.55170317,21.37534141,20.50675535,21.44215101,22.57275301,23.58452319,23.05960496,20.06770561,18.50339673
Pakistan,PAK,Gross savings (current US$),NY.GNS.ICTR.CD,,,,,,,,,,,,,,,,,1955500706,3140358404,4447496041,4511601389,6060777566,7129007954,7868647904,8731368546,8388511998,7470317017,6623117034,8789686853,8214788489,8635973807,8960536661,11984968227,12269225846,10242142867,11726143764,12618349098,11636365305,11703625938,12573927657,11778588265,15052398647,16028198214,18857402403,23268161858,26943734931,27996206895,29804734325,32314180327,28722339763,34138157383,38234198687,45655038766,46013800170,49578234341,55158979869,63809372475,64256658673,61196833193,57836078378
Pakistan,PAK,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3195.479409,3199.207703,3306.133017,3262.922876,3275.962543,3361.451845,3386.088499,3307.274693,3291.28406,3320.632136,3358.32871,3338.671404,3429.680209,3605.459496,3748.259705,3937.525101,4074.817511,4170.177204,4154.812699,4204.855304,4226.995732,4278.284644,4359.680842,4457.150306,4590.281361,4727.429466,4891.090389,5033.244929,5190.07941
Pakistan,PAK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7725332,76.38090573,74.91080348,79.41856252,,,,,79.08469198,,74.03264045,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,11.14824663,12.19960556,15.32294779,17.7675519,22.05149051,23.08460989,26.23855262,26.28158955,25.45645572,25.70080297,25.44953976,25.26353264,29.10022547,26.53342908,20.57787267,19.15593282,21.93160197,23.406658,22.25967773,24.8132076,23.40714135,24.03952656,24.70284546,26.37626967,24.21806057,27.78217864,29.78607651,27.64354771,26.3685972,24.91285988,24.15733233,22.32179038,23.61732951,24.55220807,24.00602394,24.2071212,24.69397544,24.64621515,25.11394294,25.47431764,22.33610055,21.77550249,21.67394996,24.5972843,28.73612288,28.64556073,26.84998832,27.84320979,28.73378017,22.72278659,21.41291755,18.12633374,16.94004448,16.11551863,15.58895291,15.3860746,16.52508553,17.0339412,18.95015047
Pakistan,PAK,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,36.15249492,35.41790984,37.32508208,40.59276156,45.07272892,45.59462309,51.40914772,48.0119581,47.765505,48.16105407,47.19574523,51.12561935,55.96760468,48.81194854,36.85129858,36.92269835,40.9150669,44.53204659,46.46715631,50.65614747,48.7735634,46.59186067,49.46387466,50.23979573,49.9553512,52.05674198,55.50174475,57.78606932,53.11693997,51.34200001,50.87116578,51.17611459,55.91949433,54.89556039,51.64553955,51.02323265,54.35574262,52.11641447,51.45053927,49.1276012,41.60121083,38.08547194,37.21553482,37.88409253,43.01858142,46.48285127,42.19633016,45.46464604,51.23440054,46.69671262,46.18673783,42.70800592,46.22444561,49.51102029,47.48141073,48.76294865,52.35622771,53.86194245,58.27717346
Pakistan,PAK,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,25.00424829,23.21830428,22.00213428,22.82520967,23.02123841,22.5100132,25.1705951,21.73036856,22.30904928,22.4602511,21.74620548,25.86208671,26.86737921,22.27851946,16.2734259,17.76676553,18.20119142,20.28330718,23.22289073,24.96753175,24.80196919,22.17590885,24.35814051,23.50286557,22.758148,21.09401108,22.01102025,26.17273393,23.00534418,22.81059126,23.1594964,25.54036684,29.25580089,27.12769729,24.57649098,23.87836807,26.971798,25.1699183,23.9238891,21.14809277,17.125601,13.98624139,13.68586016,11.19886013,13.1566346,13.3152158,11.48799439,13.40883869,18.40319452,17.42664955,19.36432004,21.78131111,25.53176414,29.62940569,27.832078,29.29519932,31.27409278,31.72509052,33.37059332
Pakistan,PAK,Wholesale price index (2010 = 100),FP.WPI.TOTL,1.56893514,1.6158463,1.641995219,1.657972209,1.683650447,1.797633585,1.970007259,2.080211878,2.076864817,2.174308763,2.193462846,2.313368714,2.552748993,3.24778726,3.973550507,4.878433848,5.2675858,5.756631101,6.106636371,6.700464156,7.597501335,8.424857361,8.780850535,9.427897644,10.31082658,10.61089484,11.13355582,12.05243182,13.22732265,14.3442065,15.57830035,17.44887647,18.71293728,20.6303559,24.69912207,27.85365158,30.94181632,34.40903129,36.39501766,37.78592409,39.29028398,41.08130663,42.30698956,45.08051888,48.88895731,53.15355496,57.66976827,62.41456916,78.21623603,83.89943127,100,118.8338307,127.2723689,137.1839631,143.7276874,140.1081142,142.4534039,147.3985022,159.601892
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.947368421,1.640419948,-0.5164622337,1.456488448,4.179586881,5.568635479,7.227621598,6.811399634,0.1706273484,3.186986796,5.34984091,4.730691482,5.183237645,23.07008403,26.66303485,20.90450946,7.158323731,10.13296769,6.138692667,8.267046976,11.93823091,11.87991359,5.903528784,6.3620335,6.087166736,5.614839218,3.506414248,4.681218546,8.837937018,7.844264737,9.052131553,11.79127034,9.509041462,9.97366476,12.36819439,12.34357852,10.37380859,11.37549289,6.228004154,4.142637181,4.366664513,3.148261446,3.290344726,2.914134701,7.444624693,9.06332737,7.921084401,7.598684411,20.28612109,13.64776506,13.88113926,11.91676947,9.682351861,7.692156119,7.189384028,2.529328173,3.765119164,4.08537368,5.078057259
Pakistan,PAK,Consumer price index (2010 = 100),FP.CPI.TOTL,2.05492022,2.088629541,2.077842558,2.108106095,2.196216221,2.318515497,2.486089024,2.655426482,2.659957366,2.744729856,2.891568537,3.028359723,3.185326804,3.920184375,4.965424501,6.003422135,6.433166526,7.085037212,7.519965872,8.141644983,9.113613361,10.19630275,10.79824442,11.48523235,12.18435759,12.86848968,13.31971224,13.94323708,15.17553159,16.36594046,17.84740692,19.95184292,21.84907193,24.02822512,27.00008271,30.33285912,33.47953187,37.28799363,39.61029143,41.25120209,43.05250369,44.40790906,45.86908236,47.2057692,50.72006155,55.31698677,59.69869198,64.23500719,77.26579853,87.81085319,100,111.9167695,122.7529449,132.195293,141.6993203,145.2833611,150.7534528,156.9122947,164.8803909
Pakistan,PAK,Broad money growth (annual %),FM.LBL.BMNY.ZG,,-3.967181467,9.076289074,16.83823917,21.45118585,11.86151363,21.12290595,3.261896611,12.45441405,9.554414288,11.68992632,13.77113642,17.46851956,13.80245329,-1.203655005,21.21492,32.1970178,17.94753769,19.84247105,19.09700493,15.69720926,11.52467695,21.8310521,20.90945872,4.647626744,14.7465548,16.07270564,16.40352841,7.70296261,7.400918113,11.64367081,18.94431288,29.3005626,18.13344705,17.37060198,13.80979579,20.06856105,19.91179679,7.859379338,4.314225268,12.12515822,14.43024739,17.61644821,17.85794432,18.89539952,16.37287366,42.90887402,17.4383547,6.524702142,17.61005693,14.56581582,12.60262183,17.39501992,13.31564762,11.54371484,12.18098004,13.61604898,9.931321497,9.834391659
